date,items,employeeId,customerId,totalCost,_id
Thu Jul 13 2017 03:18:26 GMT+1000 (Australian Eastern Standard Time),",bread=49[$2],banana=47[$2],apple=38[$3],water=47[$200],lip stick=32[$40],soup=25[$1],coke=14[$10]",default,default,11151,FPnKgARJa0C9WcFM
Sun Apr 14 2013 13:58:55 GMT+1000 (Australian Eastern Standard Time),",apple=27[$3],lip stick=15[$40],water=35[$200],bread=13[$2],coke=43[$10]",default,default,8137,FPu2ljxB1ow6W6Jn
Thu Nov 01 2012 08:22:04 GMT+1100 (Australian Eastern Daylight Time),",lip stick=5[$40],soup=39[$1],coke=37[$10],fanta=14[$25],bread=7[$2],apple=23[$3],water=37[$200]",default,default,8442,FQVNbVARFETmufzy
Fri Apr 05 2013 05:44:28 GMT+1100 (Australian Eastern Daylight Time),",banana=1[$2],water=27[$200],fanta=16[$25],lip stick=7[$40],bread=14[$2],soup=30[$1],apple=4[$3]",default,default,6152,FQZt1e3d4wTvukYG
Tue Dec 26 2017 03:10:42 GMT+1100 (Australian Eastern Daylight Time),",banana=50[$2],water=43[$200],bread=34[$2],lip stick=24[$40],apple=15[$3],soup=11[$1]",default,default,9784,FQpo0WJ6hXCxaQUp
Mon Mar 27 2017 05:26:52 GMT+1100 (Australian Eastern Daylight Time),",water=32[$200],banana=19[$2],soup=46[$1],lip stick=8[$40],apple=10[$3],coke=34[$10],fanta=14[$25],bread=1[$2]",default,default,7526,FQxSYh6eE8H33TMV
Mon Sep 07 2020 07:44:18 GMT+1000 (Australian Eastern Standard Time),",banana=20[$2],apple=36[$3],coke=32[$10],bread=19[$2],fanta=8[$25],soup=29[$1],lip stick=11[$40]",default,default,1175,FRKqRUAdqs7yBjju
Tue Jun 13 2017 04:31:55 GMT+1000 (Australian Eastern Standard Time),",water=41[$200],fanta=14[$25],apple=7[$3],coke=17[$10],bread=10[$2],banana=45[$2],lip stick=6[$40],soup=44[$1]",default,default,9135,FTC1Y1aCoys3IVpK
Sun Feb 05 2012 04:30:45 GMT+1100 (Australian Eastern Daylight Time),",apple=48[$3],lip stick=39[$40],banana=39[$2]",default,default,1782,FVNF87v6sBbF9Q5a
Sat Aug 15 2015 02:20:39 GMT+1000 (Australian Eastern Standard Time),",water=30[$200],soup=30[$1],bread=10[$2],banana=9[$2]",default,default,6068,FVmtCyArEmTena70
Thu Aug 15 2019 08:27:00 GMT+1000 (Australian Eastern Standard Time),",coke=47[$10],banana=10[$2],lip stick=19[$40],bread=39[$2],soup=1[$1],fanta=1[$25],water=24[$200],apple=41[$3]",default,default,6277,FZc2129iRE6ALPca
Sat Nov 14 2015 05:34:04 GMT+1100 (Australian Eastern Daylight Time),",water=3[$200],soup=36[$1],apple=7[$3],coke=8[$10],banana=26[$2],lip stick=5[$40]",default,default,989,FbJn54PWY4kaREHD
Sat Jan 25 2014 11:23:05 GMT+1100 (Australian Eastern Daylight Time),",water=47[$200],bread=26[$2],fanta=13[$25]",default,default,9777,FcYrH7aWNvv4GisM
Thu Sep 27 2012 12:17:16 GMT+1000 (Australian Eastern Standard Time),",bread=29[$2],fanta=43[$25],water=3[$200],apple=43[$3],soup=8[$1],coke=10[$10],banana=3[$2],lip stick=36[$40]",default,default,3416,FhwLirXkWL5mmQJ9
Sun Jun 05 2016 00:55:30 GMT+1000 (Australian Eastern Standard Time),",water=34[$200],coke=43[$10],apple=8[$3],lip stick=24[$40],banana=25[$2],fanta=14[$25],soup=32[$1],bread=18[$2]",default,default,8682,FjIzaoZnlyE5yK6F
Thu Sep 10 2015 12:51:53 GMT+1000 (Australian Eastern Standard Time),",banana=31[$2],soup=2[$1],fanta=39[$25],apple=12[$3],bread=48[$2],water=31[$200],lip stick=12[$40]",default,default,7851,FmjkqAp5QhXipWwU
Tue Sep 10 2013 09:01:23 GMT+1000 (Australian Eastern Standard Time),",fanta=19[$25],lip stick=28[$40],banana=45[$2]",default,default,1685,FoQm7OWUNjbY4g8l
Fri Mar 12 2021 07:56:21 GMT+1100 (Australian Eastern Daylight Time),",bread=29[$2],apple=30[$3],fanta=22[$25],lip stick=39[$40],banana=8[$2],soup=45[$1],coke=20[$10],water=42[$200]",default,default,10919,FobepsFXdcKA3eUm
Wed Oct 31 2018 13:45:27 GMT+1100 (Australian Eastern Daylight Time),",coke=35[$10],fanta=33[$25],apple=4[$3],water=25[$200],bread=31[$2],banana=35[$2],lip stick=40[$40],soup=35[$1]",default,default,7954,FrHze2Lx1NdyijEq
Wed Jul 05 2017 12:08:08 GMT+1000 (Australian Eastern Standard Time),",water=38[$200],banana=44[$2],soup=44[$1],lip stick=46[$40],bread=49[$2],coke=13[$10],fanta=45[$25],apple=43[$3]",default,default,11054,FsUK3uByd3KXbd5D
Sun Jun 11 2017 16:34:11 GMT+1000 (Australian Eastern Standard Time),",water=46[$200],soup=39[$1],fanta=49[$25],coke=40[$10],bread=30[$2],lip stick=20[$40],banana=50[$2],apple=46[$3]",default,default,11962,FuTXJXfwz0vl7ZfB
Wed Jun 10 2015 12:48:43 GMT+1000 (Australian Eastern Standard Time),",water=4[$200],fanta=36[$25]",default,default,1700,FyWyj77Gce8t7c8U
Sun Jun 30 2019 05:00:35 GMT+1000 (Australian Eastern Standard Time),",soup=39[$1],coke=20[$10],lip stick=1[$40],banana=18[$2],water=28[$200],apple=7[$3],bread=32[$2]",default,default,6000,Fz3vy5oN5350s5lL
Sun Apr 26 2015 15:26:36 GMT+1000 (Australian Eastern Standard Time),",soup=43[$1],apple=50[$3],lip stick=19[$40],water=34[$200],banana=6[$2],coke=8[$10],fanta=8[$25],bread=23[$2]",default,default,8091,FzqgNJSQfVsgPUra
Wed Jun 20 2018 15:25:08 GMT+1000 (Australian Eastern Standard Time),",fanta=20[$25],coke=39[$10],bread=27[$2],apple=34[$3],soup=39[$1],water=36[$200]",default,default,8285,G0HLFqZDhhKuyfPZ
Wed Feb 15 2017 18:38:14 GMT+1100 (Australian Eastern Daylight Time),",water=20[$200],lip stick=32[$40],banana=27[$2],coke=50[$10],bread=32[$2],fanta=11[$25],soup=43[$1],apple=21[$3]",default,default,6279,G1ez9MRaTXmgcrSp
Wed Oct 24 2012 21:52:47 GMT+1100 (Australian Eastern Daylight Time),",fanta=48[$25],soup=32[$1],banana=16[$2],apple=46[$3],lip stick=23[$40],coke=29[$10],bread=25[$2],water=7[$200]",default,default,4062,G4K7TmAJu608JeVa
Thu Apr 10 2014 16:09:47 GMT+1000 (Australian Eastern Standard Time),",banana=46[$2],water=2[$200],soup=46[$1],bread=1[$2],lip stick=35[$40],coke=29[$10]",default,default,2230,G5awG80v2pZJ6mHp
Thu Oct 11 2018 07:26:03 GMT+1100 (Australian Eastern Daylight Time),",lip stick=17[$40],banana=39[$2],fanta=6[$25],soup=23[$1],apple=46[$3],bread=12[$2],coke=16[$10],water=16[$200]",default,default,4453,G69d0zzDNBSRhUR7
Sun May 26 2013 02:07:30 GMT+1000 (Australian Eastern Standard Time),",soup=49[$1],lip stick=12[$40],bread=48[$2],apple=33[$3]",default,default,724,G6Sht4qzxRITE1g8
Mon Jul 16 2018 22:39:34 GMT+1000 (Australian Eastern Standard Time),",apple=14[$3],soup=39[$1],fanta=6[$25],bread=27[$2],water=19[$200],coke=46[$10],banana=22[$2],lip stick=8[$40]",default,default,4909,G6yhQsS4dPPWtAU5
Sat Mar 05 2016 14:00:06 GMT+1100 (Australian Eastern Daylight Time),",soup=7[$1],water=38[$200],coke=30[$10],fanta=24[$25],banana=11[$2],apple=23[$3]",default,default,8598,G9rIAUkhQOMoNFyF
Sat Sep 21 2019 11:21:33 GMT+1000 (Australian Eastern Standard Time),",apple=22[$3],lip stick=24[$40],bread=45[$2],fanta=40[$25],coke=21[$10],soup=49[$1],banana=26[$2],water=39[$200]",default,default,10227,GDadSFSZDt9uyF95
Fri Jan 30 2015 02:29:35 GMT+1100 (Australian Eastern Daylight Time),",lip stick=50[$40],coke=29[$10],apple=25[$3],soup=27[$1],banana=43[$2],bread=43[$2],fanta=47[$25],water=11[$200]",default,default,5939,GEBlS0k7kpyQL7Uw
Thu Oct 22 2015 02:46:48 GMT+1100 (Australian Eastern Daylight Time),",fanta=22[$25],apple=10[$3],soup=28[$1],lip stick=3[$40],bread=37[$2],water=36[$200],banana=35[$2],coke=6[$10]",default,default,8132,GEwMOMAlLNU2KyMH
Thu Dec 13 2012 22:18:14 GMT+1100 (Australian Eastern Daylight Time),",soup=49[$1],apple=39[$3],fanta=37[$25],bread=2[$2],lip stick=27[$40],coke=10[$10],water=19[$200],banana=19[$2]",default,default,6113,GFj1AJZy1Dyo1uyG
Sun Oct 19 2014 19:46:45 GMT+1100 (Australian Eastern Daylight Time),",banana=23[$2],fanta=18[$25],apple=35[$3],lip stick=10[$40],soup=35[$1],coke=12[$10],water=21[$200],bread=36[$2]",default,default,5428,GG1b6fji9SYMShQA
Sat Jan 21 2017 04:26:18 GMT+1100 (Australian Eastern Daylight Time),",water=35[$200],soup=6[$1],coke=20[$10],banana=47[$2],fanta=50[$25],bread=30[$2],lip stick=43[$40],apple=29[$3]",default,default,10417,GGn4Um4T1ilTRPzt
Sun Apr 07 2019 20:53:09 GMT+1000 (Australian Eastern Standard Time),",water=6[$200],fanta=41[$25],soup=36[$1],apple=49[$3],coke=27[$10],banana=33[$2]",default,default,2744,GKbPVGr3pP2E3q30
Sun Aug 09 2020 08:06:50 GMT+1000 (Australian Eastern Standard Time),",water=5[$200],fanta=35[$25]",default,default,1875,GPydwvUZRelKS6bZ
Mon Mar 01 2021 23:39:54 GMT+1100 (Australian Eastern Daylight Time),",coke=31[$10],fanta=46[$25],apple=44[$3],banana=10[$2],soup=39[$1],bread=48[$2],lip stick=45[$40]",default,default,3547,GSdiYK2oi0MdvMtg
Sun Dec 24 2017 14:59:22 GMT+1100 (Australian Eastern Daylight Time),",bread=1[$2],water=29[$200],fanta=29[$25],banana=7[$2],coke=3[$10],soup=28[$1],apple=3[$3],lip stick=42[$40]",default,default,8288,GUd9kvlIHUQmV9aR
Sat Dec 07 2013 00:33:54 GMT+1100 (Australian Eastern Daylight Time),",coke=18[$10],bread=44[$2],soup=2[$1],banana=47[$2],water=2[$200],apple=50[$3],fanta=25[$25],lip stick=49[$40]",default,default,3499,GaPdTyf7rTeaU72G
Wed Apr 14 2021 01:13:21 GMT+1000 (Australian Eastern Standard Time),",bread=6[$2],banana=25[$2],soup=14[$1],water=33[$200],coke=20[$10]",default,default,6876,GdABVpcP4bAoKCvr
Thu Mar 22 2018 23:15:15 GMT+1100 (Australian Eastern Daylight Time),",apple=47[$3],banana=48[$2],lip stick=19[$40],soup=21[$1],water=8[$200],fanta=36[$25],coke=28[$10],bread=45[$2]",default,default,3888,GeK4Yc7yaNA60567
Thu Mar 06 2014 17:14:48 GMT+1100 (Australian Eastern Daylight Time),",water=46[$200],banana=21[$2],lip stick=35[$40],fanta=1[$25],apple=23[$3],bread=27[$2],coke=20[$10]",default,default,10990,GhjYKkBW6Xe0Pop2
Thu Aug 08 2019 09:13:59 GMT+1000 (Australian Eastern Standard Time),",coke=17[$10],fanta=18[$25],bread=32[$2],lip stick=23[$40],water=8[$200],banana=24[$2],soup=8[$1]",default,default,3260,GjjBBJpoQQfFVPqJ
Tue Aug 01 2017 15:06:41 GMT+1000 (Australian Eastern Standard Time),",water=2[$200],soup=22[$1],banana=34[$2],lip stick=16[$40],fanta=21[$25],bread=39[$2],coke=42[$10]",default,default,2153,GmsX8vj6875cnWIu
Thu Jan 17 2013 00:54:03 GMT+1100 (Australian Eastern Daylight Time),",banana=26[$2],fanta=24[$25],coke=10[$10],soup=50[$1],water=9[$200]",default,default,2602,Gnyo9PmmWbG4Ta2S
Sun Jul 19 2020 11:38:42 GMT+1000 (Australian Eastern Standard Time),",lip stick=49[$40],water=44[$200],bread=23[$2],apple=18[$3],fanta=3[$25],soup=41[$1],coke=12[$10]",default,default,11096,GpmytzRcnIvOC0HG
Sat Jan 12 2013 19:12:27 GMT+1100 (Australian Eastern Daylight Time),",lip stick=35[$40],fanta=25[$25],apple=37[$3],soup=16[$1],coke=13[$10],bread=47[$2],banana=22[$2]",default,default,2420,Gqt3e986G6dalqul
Mon Dec 03 2012 03:50:17 GMT+1100 (Australian Eastern Daylight Time),",soup=34[$1],coke=38[$10],bread=29[$2],lip stick=33[$40],apple=44[$3]",default,default,1924,Gr4kkgK6M3vLbOgD
Sat May 19 2018 10:54:14 GMT+1000 (Australian Eastern Standard Time),",fanta=48[$25],soup=42[$1],bread=50[$2]",default,default,1342,GsRdnRw4mK6pk80R
Wed Dec 19 2012 07:38:03 GMT+1100 (Australian Eastern Daylight Time),",lip stick=21[$40],bread=39[$2],coke=42[$10],water=28[$200],soup=10[$1],banana=44[$2],fanta=44[$25],apple=1[$3]",default,default,8139,GseDgJTkMHQiXZf7
Wed Mar 16 2016 23:19:10 GMT+1100 (Australian Eastern Daylight Time),",apple=30[$3],banana=9[$2],lip stick=48[$40],bread=7[$2],coke=48[$10],water=41[$200],fanta=36[$25],soup=32[$1]",default,default,11654,GtFL9Y2uY6jyE4HF
Mon Mar 16 2015 21:37:31 GMT+1100 (Australian Eastern Daylight Time),",soup=5[$1],bread=38[$2],banana=3[$2],apple=21[$3],fanta=43[$25],coke=16[$10],water=11[$200]",default,default,3585,GxNnhbVvic3EMu1b
Mon Sep 11 2017 19:25:54 GMT+1000 (Australian Eastern Standard Time),",coke=17[$10],bread=10[$2],banana=32[$2],apple=11[$3],soup=5[$1],fanta=23[$25],water=41[$200],lip stick=7[$40]",default,default,9347,GxcG0jxCxXJfUgoJ
Thu Sep 27 2012 14:00:16 GMT+1000 (Australian Eastern Standard Time),",apple=7[$3],bread=30[$2],fanta=26[$25],soup=44[$1],banana=5[$2],water=40[$200],lip stick=14[$40],coke=26[$10]",default,default,9605,GxxXJOy5lv21WbTE
Fri Feb 07 2014 16:55:13 GMT+1100 (Australian Eastern Daylight Time),",water=34[$200],soup=18[$1],banana=6[$2],bread=50[$2],fanta=17[$25]",default,default,7355,GydnXOabSdOuZsOn
Fri Oct 16 2015 23:56:34 GMT+1100 (Australian Eastern Daylight Time),",lip stick=31[$40],banana=16[$2],fanta=13[$25],coke=30[$10],bread=32[$2],soup=25[$1],apple=10[$3],water=3[$200]",default,default,2616,H0ZsEI5OcOv4U3Q0
Wed May 19 2021 12:56:54 GMT+1000 (Australian Eastern Standard Time),",lip stick=5[$40],banana=5[$2],water=5[$200],apple=5[$3],coke=5[$10],bread=5[$2],soup=5[$1],fanta=5[$25],facial cream=5[$3]",default,default,1430,H7cMuUdEj461sO4H
Thu Feb 13 2014 21:06:23 GMT+1100 (Australian Eastern Daylight Time),",apple=27[$3],lip stick=12[$40],fanta=19[$25],soup=47[$1],bread=11[$2],coke=37[$10],banana=31[$2],water=7[$200]",default,default,2937,HCWKL55r0bg6A54E
Fri Mar 03 2017 14:53:14 GMT+1100 (Australian Eastern Daylight Time),",apple=27[$3],fanta=23[$25],bread=38[$2],coke=37[$10]",default,default,1102,HFXCeIWbbGxYD4x4
Wed Nov 06 2013 05:30:44 GMT+1100 (Australian Eastern Daylight Time),",soup=41[$1],apple=22[$3],banana=1[$2],coke=31[$10],water=35[$200],fanta=9[$25],bread=26[$2],lip stick=39[$40]",default,default,9256,HJ8Au93EkrlCH0OP
Sat Jan 02 2016 09:49:36 GMT+1100 (Australian Eastern Daylight Time),",fanta=26[$25],banana=8[$2],coke=14[$10],lip stick=5[$40],bread=5[$2],apple=2[$3],water=9[$200]",default,default,2822,HLCdkQ6fJ3hnge8u
Sun Jun 03 2018 06:51:31 GMT+1000 (Australian Eastern Standard Time),",bread=29[$2],apple=30[$3],fanta=27[$25],lip stick=1[$40],soup=40[$1],water=29[$200],coke=18[$10],banana=17[$2]",default,default,6917,HNbJYlWJj3tFUdXr
Mon Dec 28 2020 01:20:04 GMT+1100 (Australian Eastern Daylight Time),",banana=34[$2],apple=42[$3],bread=25[$2],soup=32[$1],lip stick=30[$40],fanta=31[$25],water=12[$200],coke=14[$10]",default,default,4791,HODJyoGwwWfuntGE
Tue Oct 24 2017 01:27:16 GMT+1100 (Australian Eastern Daylight Time),",banana=47[$2],bread=23[$2],apple=13[$3],lip stick=44[$40],water=34[$200],soup=14[$1],fanta=10[$25],coke=20[$10]",default,default,9203,HS1miwjPyQGuj9fz
Thu Apr 26 2012 16:35:11 GMT+1000 (Australian Eastern Standard Time),",banana=25[$2],soup=48[$1],lip stick=38[$40],bread=19[$2],apple=47[$3],fanta=4[$25],coke=16[$10],water=10[$200]",default,default,4057,HTfwLXYNrLYzepyk
Wed Apr 17 2019 18:31:01 GMT+1000 (Australian Eastern Standard Time),",apple=23[$3],bread=11[$2],lip stick=30[$40],fanta=4[$25],soup=4[$1],banana=17[$2],coke=9[$10],water=16[$200]",default,default,4719,HW6u8cA27tahQriK
Tue Feb 04 2020 21:45:33 GMT+1100 (Australian Eastern Daylight Time),",fanta=7[$25],bread=15[$2],water=11[$200],coke=36[$10],apple=43[$3],soup=14[$1]",default,default,2908,HWjUroM9xorRHlYB
Tue Nov 25 2014 21:50:42 GMT+1100 (Australian Eastern Daylight Time),",soup=12[$1],lip stick=1[$40],water=31[$200],fanta=16[$25],banana=49[$2],bread=20[$2],coke=30[$10],apple=50[$3]",default,default,7240,HYFT2DvnTYwdKr0w
Fri Feb 28 2020 12:45:37 GMT+1100 (Australian Eastern Daylight Time),",fanta=27[$25],soup=34[$1],lip stick=25[$40],coke=33[$10],apple=42[$3],bread=47[$2],banana=39[$2],water=41[$200]",default,default,10537,HZVyN8HtUSuNVJZY
Sun Sep 09 2018 07:57:08 GMT+1000 (Australian Eastern Standard Time),",fanta=24[$25],coke=43[$10],bread=15[$2],water=49[$200],apple=20[$3],banana=24[$2],lip stick=1[$40],soup=16[$1]",default,default,11024,HayJGGDxPoeoBvpX
Thu Aug 06 2020 05:00:27 GMT+1000 (Australian Eastern Standard Time),",water=10[$200],apple=46[$3],fanta=11[$25],bread=38[$2],soup=12[$1],lip stick=3[$40],banana=38[$2],coke=32[$10]",default,default,3017,Hdjvfv1YINwFCRRz
Fri Jan 13 2012 17:25:35 GMT+1100 (Australian Eastern Daylight Time),",banana=36[$2],apple=45[$3],fanta=38[$25],coke=21[$10],lip stick=39[$40]",default,default,2927,HdqnBa6hqsL8fvhy
Wed Jul 02 2014 15:10:12 GMT+1000 (Australian Eastern Standard Time),",soup=4[$1],bread=41[$2]",default,default,86,HkNMiDcYc7J6D3EP
Sat Apr 18 2020 05:27:36 GMT+1000 (Australian Eastern Standard Time),",soup=16[$1],coke=22[$10],water=11[$200],banana=50[$2]",default,default,2536,HlD6m1u9W1OCVBpT
Thu Jun 11 2015 20:46:50 GMT+1000 (Australian Eastern Standard Time),",coke=41[$10],apple=25[$3],bread=35[$2],soup=28[$1],banana=35[$2],fanta=38[$25],lip stick=2[$40],water=31[$200]",default,default,7883,HlS6yQaGYL1kO2Ir
Fri Feb 14 2020 21:45:25 GMT+1100 (Australian Eastern Daylight Time),",bread=47[$2],coke=35[$10],lip stick=42[$40],fanta=27[$25],soup=34[$1],apple=14[$3],banana=33[$2],water=10[$200]",default,default,4941,HlXUFfFlCiHAJo5R
Sun Sep 23 2012 10:47:00 GMT+1000 (Australian Eastern Standard Time),",banana=19[$2],coke=9[$10],bread=46[$2],water=8[$200],fanta=29[$25],apple=33[$3],soup=36[$1],lip stick=32[$40]",default,default,3960,HocU28icWCC9rDr3
Sun Jan 18 2015 08:04:08 GMT+1100 (Australian Eastern Daylight Time),",coke=22[$10],fanta=37[$25],banana=5[$2],apple=18[$3],lip stick=32[$40],water=41[$200],soup=42[$1],bread=50[$2]",default,default,10831,HpG55of09fzQrPcO
Mon Sep 03 2018 09:24:07 GMT+1000 (Australian Eastern Standard Time),",apple=5[$3],bread=34[$2],coke=40[$10],banana=28[$2],soup=14[$1],lip stick=30[$40],water=6[$200]",default,default,2953,HtG6GJKvjGMQX0w3
Mon Oct 26 2020 03:29:38 GMT+1100 (Australian Eastern Daylight Time),",coke=20[$10],soup=4[$1],lip stick=37[$40],banana=30[$2],apple=2[$3],fanta=15[$25],bread=4[$2],water=44[$200]",default,default,10933,HyLBTI5mScC1WrEj
Fri Sep 27 2019 05:59:52 GMT+1000 (Australian Eastern Standard Time),",lip stick=10[$40],water=41[$200],apple=8[$3],soup=32[$1],coke=28[$10],fanta=2[$25],bread=14[$2]",default,default,9014,I10poddtqokPfpIS
Sat Feb 15 2014 12:33:52 GMT+1100 (Australian Eastern Daylight Time),",banana=25[$2],lip stick=12[$40],fanta=38[$25],water=45[$200],bread=9[$2],soup=24[$1]",default,default,10522,I5AWjV5soVL50XgX
Fri Jun 21 2019 13:09:41 GMT+1000 (Australian Eastern Standard Time),",lip stick=47[$40],apple=17[$3],water=21[$200],coke=4[$10],soup=39[$1],fanta=10[$25],banana=9[$2]",default,default,6478,I8DbktwdmSuAKLBf
Fri Apr 16 2021 09:16:48 GMT+1000 (Australian Eastern Standard Time),",fanta=49[$25],lip stick=26[$40],bread=20[$2],banana=50[$2],water=17[$200],apple=20[$3],coke=24[$10]",default,default,6105,IB7Anjyt3H8zPCt1
Mon Jun 20 2016 18:56:46 GMT+1000 (Australian Eastern Standard Time),",apple=40[$3],water=17[$200],coke=14[$10],banana=40[$2],soup=6[$1],fanta=34[$25],lip stick=3[$40],bread=40[$2]",default,default,4796,IFgSxnsizO0KTu7F
Tue Jan 19 2016 03:00:33 GMT+1100 (Australian Eastern Daylight Time),",fanta=24[$25],water=49[$200],lip stick=36[$40],banana=24[$2],bread=9[$2],coke=1[$10],soup=37[$1],apple=18[$3]",default,default,12007,IJDHxz057fYlZjkA
Fri May 22 2015 21:54:09 GMT+1000 (Australian Eastern Standard Time),",fanta=27[$25],banana=38[$2],apple=45[$3],water=36[$200],lip stick=2[$40],soup=4[$1],bread=16[$2],coke=36[$10]",default,default,8562,IQ7avvmzQJ66sH3p
Sun Jun 16 2019 03:54:16 GMT+1000 (Australian Eastern Standard Time),",coke=24[$10],bread=34[$2],fanta=29[$25],apple=46[$3],lip stick=47[$40],soup=4[$1],banana=32[$2]",default,default,3119,IRO3u8lrXr6eumuq
Fri Jun 12 2015 21:59:36 GMT+1000 (Australian Eastern Standard Time),",fanta=23[$25],lip stick=7[$40],banana=49[$2],water=15[$200],coke=5[$10],apple=22[$3],bread=23[$2],soup=4[$1]",default,default,4119,ITzD7BUuyMWhswZd
Sun Mar 11 2012 06:23:55 GMT+1100 (Australian Eastern Daylight Time),",water=38[$200],apple=8[$3],bread=39[$2],soup=43[$1],banana=6[$2],coke=33[$10],lip stick=31[$40]",default,default,9327,IVTJnJLtNJEB9Cxz
Mon Jan 04 2016 03:52:00 GMT+1100 (Australian Eastern Daylight Time),",lip stick=21[$40],soup=37[$1],water=48[$200],bread=6[$2],banana=16[$2],coke=30[$10]",default,default,10821,IYN6C0j2XaXCXSap
Sat Jul 28 2018 23:26:32 GMT+1000 (Australian Eastern Standard Time),",apple=46[$3],banana=21[$2],bread=31[$2],water=15[$200],fanta=49[$25],lip stick=40[$40],coke=40[$10],soup=25[$1]",default,default,6492,IbmAi4YmNeUFAnx8
Sat Aug 02 2014 13:05:15 GMT+1000 (Australian Eastern Standard Time),",lip stick=28[$40],coke=39[$10],fanta=30[$25],apple=37[$3],banana=42[$2],soup=23[$1]",default,default,2478,Id4UQ80v8YO5Ncmi
Sat Jun 27 2015 00:24:41 GMT+1000 (Australian Eastern Standard Time),",fanta=16[$25],apple=46[$3],water=14[$200],banana=12[$2],soup=48[$1],coke=48[$10],bread=32[$2],lip stick=34[$40]",default,default,5314,IfGFfMWlWpnbvkiQ
Wed Sep 27 2017 21:10:35 GMT+1000 (Australian Eastern Standard Time),",fanta=29[$25],bread=30[$2],soup=7[$1],apple=24[$3],lip stick=27[$40],coke=21[$10],banana=37[$2]",default,default,2228,Ih8XA185LRiWqjm8
Thu Apr 04 2019 16:31:05 GMT+1100 (Australian Eastern Daylight Time),",lip stick=50[$40],apple=45[$3],soup=40[$1],water=10[$200],bread=39[$2],banana=11[$2],fanta=43[$25],coke=39[$10]",default,default,5740,IhmSOKnxm0YZCPAE
Tue Jul 23 2013 18:58:57 GMT+1000 (Australian Eastern Standard Time),",fanta=35[$25],bread=16[$2],water=17[$200],banana=41[$2],soup=3[$1],lip stick=7[$40],coke=46[$10],apple=15[$3]",default,default,5177,IiX0hTWsoEa1l81x
Wed Dec 05 2018 18:23:45 GMT+1100 (Australian Eastern Daylight Time),",lip stick=50[$40],soup=2[$1],fanta=10[$25],water=45[$200],bread=13[$2],coke=32[$10]",default,default,11598,IjiDBvcvyFItplD2
Sun Apr 23 2017 22:26:03 GMT+1000 (Australian Eastern Standard Time),",banana=41[$2],water=36[$200],apple=27[$3],bread=38[$2],soup=2[$1],coke=28[$10],fanta=33[$25],lip stick=14[$40]",default,default,9106,Il2dRUhtRe7ZTo2r
Mon Feb 25 2013 14:19:17 GMT+1100 (Australian Eastern Daylight Time),",soup=50[$1],fanta=28[$25],lip stick=32[$40],apple=32[$3],coke=25[$10],water=32[$200],bread=44[$2]",default,default,8864,Im7FzMipAvKwzA2E
Sat Nov 09 2019 06:19:44 GMT+1100 (Australian Eastern Daylight Time),",fanta=12[$25],apple=2[$3],banana=44[$2],bread=28[$2],water=3[$200],soup=13[$1]",default,default,1063,Im8vn19ozOmkccdj
Mon Oct 20 2014 15:34:21 GMT+1100 (Australian Eastern Daylight Time),",bread=33[$2],coke=33[$10],fanta=5[$25],banana=36[$2],lip stick=30[$40],apple=23[$3],soup=42[$1],water=22[$200]",default,default,6304,IofwwcB7HhYRJ7jx
Tue Dec 24 2019 04:15:29 GMT+1100 (Australian Eastern Daylight Time),",banana=46[$2],water=14[$200],fanta=35[$25],apple=26[$3],lip stick=40[$40]",default,default,5445,IpMECjOcS0xF3NKF
Thu Aug 13 2020 03:14:40 GMT+1000 (Australian Eastern Standard Time),",apple=29[$3],banana=38[$2],water=42[$200],fanta=1[$25],soup=30[$1],bread=17[$2],coke=14[$10]",default,default,8792,IpeelUIsutsShvcb
Fri May 02 2014 23:12:03 GMT+1000 (Australian Eastern Standard Time),",bread=20[$2],soup=8[$1],lip stick=50[$40],banana=27[$2],coke=23[$10],water=46[$200],fanta=26[$25],apple=22[$3]",default,default,12248,ItCVrAIWFYPb27KO
Tue Aug 29 2017 16:09:41 GMT+1000 (Australian Eastern Standard Time),",water=2[$200],lip stick=16[$40],bread=12[$2],banana=41[$2],coke=24[$10],apple=28[$3],fanta=5[$25],soup=6[$1]",default,default,1601,Iw35XhIbxlXYnFEE
Sun Nov 11 2012 22:51:45 GMT+1100 (Australian Eastern Daylight Time),",fanta=36[$25],lip stick=43[$40],water=9[$200],bread=28[$2],coke=20[$10],apple=16[$3],banana=30[$2],soup=44[$1]",default,default,4828,Iwqn9r7YBFLAWJgV
Fri Jun 24 2016 14:18:07 GMT+1000 (Australian Eastern Standard Time),",banana=6[$2],coke=35[$10],bread=35[$2],fanta=8[$25],lip stick=28[$40],water=1[$200],soup=39[$1],apple=5[$3]",default,default,2006,IzQDMTuxd36TNB7f
Tue Apr 15 2014 10:34:48 GMT+1000 (Australian Eastern Standard Time),",coke=16[$10],apple=16[$3],bread=30[$2],banana=1[$2],lip stick=33[$40],soup=9[$1]",default,default,1599,J5w2LIfVn9uzju5B
Tue Feb 18 2014 05:22:46 GMT+1100 (Australian Eastern Daylight Time),",bread=31[$2],banana=38[$2],water=11[$200],soup=29[$1],lip stick=10[$40],apple=21[$3]",default,default,2830,J6G5Ujlc2mqguLlW
